Price,Close,High,Low,Open,Volume
2026-08-24 01:55:00-04:00,29209.5,29218.5,29205.0,29216.0,1268
2026-08-24 01:56:00-04:00,29215.5,29215.5,29192.25,29209.5,3252
2026-08-24 01:57:00-04:00,29205.5,29215.75,29202.75,29215.5,1035
2026-08-24 01:58:00-04:00,29203.75,29210.0,29198.75,29205.0,760
2026-08-24 01:59:00-04:00,29200.0,29210.0,29199.0,29203.75,715
2026-08-24 02:00:00-04:00,29199.0,29219.75,29197.75,29199.75,2179
2026-08-24 02:01:00-04:00,29181.75,29201.5,29178.25,29198.5,3021
2026-08-24 02:02:00-04:00,29174.25,29182.75,29168.25,29181.5,1869
2026-08-24 02:03:00-04:00,29167.75,29175.5,29166.0,29174.75,1042
2026-08-24 02:04:00-04:00,29165.5,29169.5,29162.0,29167.5,1072
2026-08-24 02:05:00-04:00,29156.0,29165.5,29147.25,29165.0,2819
2026-08-24 02:06:00-04:00,29154.5,29161.75,29152.5,29157.0,1379
2026-08-24 02:07:00-04:00,29163.5,29171.75,29154.0,29156.5,1924
2026-08-24 02:08:00-04:00,29152.75,29163.75,29149.5,29163.25,1475
2026-08-24 02:09:00-04:00,29159.0,29162.0,29150.5,29152.5,993
2026-08-24 02:10:00-04:00,29148.75,29160.75,29146.0,29158.75,1335
2026-08-24 02:11:00-04:00,29148.25,29156.75,29146.5,29149.25,816
2026-08-24 02:12:00-04:00,29155.0,29160.25,29147.75,29148.0,884
2026-08-24 02:13:00-04:00,29154.75,29155.75,29149.5,29155.0,660
2026-08-24 02:14:00-04:00,29152.5,29160.5,29143.5,29155.5,1489
2026-08-24 02:15:00-04:00,29157.5,29162.25,29151.75,29151.75,942
2026-08-24 02:16:00-04:00,29169.25,29169.5,29151.0,29158.75,1241
2026-08-24 02:17:00-04:00,29151.75,29179.0,29150.0,29169.25,1946
2026-08-24 02:18:00-04:00,29149.25,29155.75,29142.75,29151.75,1443
2026-08-24 02:19:00-04:00,29139.25,29153.0,29137.5,29150.0,1804
2026-08-24 02:20:00-04:00,29151.25,29152.75,29124.75,29139.25,2920
2026-08-24 02:21:00-04:00,29159.25,29163.5,29148.0,29151.0,1473
2026-08-24 02:22:00-04:00,29160.75,29164.0,29154.5,29159.25,1007
2026-08-24 02:23:00-04:00,29154.0,29162.0,29150.5,29160.5,878
2026-08-24 02:24:00-04:00,29167.0,29168.0,29152.75,29154.25,575
2026-08-24 02:25:00-04:00,29171.75,29174.25,29162.5,29167.5,960
2026-08-24 02:26:00-04:00,29172.75,29175.5,29166.75,29171.75,717
2026-08-24 02:27:00-04:00,29173.75,29174.5,29170.0,29172.25,504
2026-08-24 02:28:00-04:00,29176.0,29180.0,29171.0,29173.5,750
2026-08-24 02:29:00-04:00,29165.5,29177.5,29165.0,29177.0,804
2026-08-24 02:30:00-04:00,29154.75,29171.75,29153.75,29165.5,1401
2026-08-24 02:31:00-04:00,29159.5,29164.5,29150.25,29155.5,1224
2026-08-24 02:32:00-04:00,29152.25,29159.5,29151.0,29159.5,695
2026-08-24 02:33:00-04:00,29163.5,29165.75,29151.5,29152.75,555
2026-08-24 02:34:00-04:00,29168.0,29170.25,29162.5,29164.0,729
2026-08-24 02:35:00-04:00,29167.0,29180.5,29165.25,29168.0,1083
2026-08-24 02:36:00-04:00,29170.0,29171.25,29161.0,29166.75,894
2026-08-24 02:37:00-04:00,29178.25,29180.75,29168.5,29171.0,725
2026-08-24 02:38:00-04:00,29177.75,29180.5,29172.75,29178.25,616
2026-08-24 02:39:00-04:00,29175.25,29179.75,29174.25,29177.75,415
2026-08-24 02:40:00-04:00,29167.0,29178.25,29162.25,29175.25,758
2026-08-24 02:41:00-04:00,29153.5,29168.75,29153.0,29167.0,768
2026-08-24 02:42:00-04:00,29149.75,29155.0,29143.25,29153.25,1256
2026-08-24 02:43:00-04:00,29148.0,29150.0,29144.5,29149.75,496
2026-08-24 02:44:00-04:00,29150.5,29153.25,29143.0,29147.0,747
2026-08-24 02:45:00-04:00,29145.25,29153.0,29142.0,29150.75,725
2026-08-24 02:46:00-04:00,29144.25,29146.5,29142.0,29145.25,410
2026-08-24 02:47:00-04:00,29147.5,29150.25,29143.25,29144.25,411
2026-08-24 02:48:00-04:00,29148.5,29157.25,29146.75,29147.5,689
2026-08-24 02:49:00-04:00,29153.0,29156.25,29148.75,29148.75,645
2026-08-24 02:50:00-04:00,29160.25,29166.25,29152.0,29154.0,837
2026-08-24 02:51:00-04:00,29156.75,29160.25,29156.25,29159.0,356
2026-08-24 02:52:00-04:00,29171.5,29173.0,29155.0,29157.5,902
2026-08-24 02:53:00-04:00,29169.75,29173.0,29165.5,29172.25,513
2026-08-24 02:54:00-04:00,29177.0,29177.0,29167.0,29169.0,393
2026-08-24 02:55:00-04:00,29174.0,29177.75,29171.5,29177.0,547
2026-08-24 02:56:00-04:00,29164.25,29179.25,29163.75,29175.25,590
2026-08-24 02:57:00-04:00,29162.25,29169.0,29162.0,29165.5,572
2026-08-24 02:58:00-04:00,29167.5,29171.75,29160.75,29162.25,490
2026-08-24 02:59:00-04:00,29164.0,29169.5,29160.25,29168.0,356
2026-08-24 03:00:00-04:00,29173.5,29181.75,29158.0,29164.25,1973
2026-08-24 03:01:00-04:00,29157.5,29174.25,29151.0,29174.25,1580
2026-08-24 03:02:00-04:00,29147.5,29163.25,29146.75,29157.25,943
2026-08-24 03:03:00-04:00,29159.75,29163.75,29147.75,29148.0,575
2026-08-24 03:04:00-04:00,29166.75,29169.25,29159.5,29161.0,891
2026-08-24 03:05:00-04:00,29172.5,29172.5,29159.5,29167.0,438
2026-08-24 03:06:00-04:00,29183.5,29183.5,29171.0,29172.75,1106
2026-08-24 03:07:00-04:00,29192.25,29193.0,29180.0,29182.75,1265
2026-08-24 03:08:00-04:00,29189.25,29193.0,29187.5,29192.25,660
2026-08-24 03:09:00-04:00,29193.75,29198.5,29187.25,29189.25,1020
2026-08-24 03:10:00-04:00,29186.25,29194.0,29181.75,29193.0,796
2026-08-24 03:11:00-04:00,29201.0,29202.0,29186.5,29186.75,820
2026-08-24 03:12:00-04:00,29203.75,29204.25,29192.5,29200.75,872
2026-08-24 03:13:00-04:00,29202.5,29204.0,29199.25,29203.75,517
2026-08-24 03:14:00-04:00,29200.25,29204.0,29197.75,29202.25,509
2026-08-24 03:15:00-04:00,29202.5,29209.0,29199.75,29200.5,834
2026-08-24 03:16:00-04:00,29192.25,29203.0,29186.75,29202.5,1031
2026-08-24 03:17:00-04:00,29193.5,29194.25,29187.25,29192.75,569
2026-08-24 03:18:00-04:00,29187.5,29193.75,29185.5,29192.75,501
2026-08-24 03:19:00-04:00,29196.75,29204.75,29186.75,29187.5,746
2026-08-24 03:20:00-04:00,29186.25,29196.5,29180.25,29196.5,982
2026-08-24 03:21:00-04:00,29188.5,29189.0,29184.25,29186.75,253
2026-08-24 03:22:00-04:00,29191.0,29191.0,29183.75,29188.25,408
2026-08-24 03:23:00-04:00,29186.0,29191.5,29184.0,29190.75,343
2026-08-24 03:24:00-04:00,29187.75,29190.25,29180.75,29185.0,447
2026-08-24 03:25:00-04:00,29198.0,29199.5,29184.5,29187.75,588
2026-08-24 03:26:00-04:00,29192.5,29204.5,29188.25,29199.0,777
2026-08-24 03:27:00-04:00,29194.0,29195.75,29190.75,29191.5,340
2026-08-24 03:28:00-04:00,29182.75,29197.25,29181.0,29194.0,746
2026-08-24 03:29:00-04:00,29181.5,29186.5,29178.0,29183.25,618
2026-08-24 03:30:00-04:00,29187.0,29192.75,29173.0,29181.75,1430
2026-08-24 03:31:00-04:00,29184.25,29189.25,29180.25,29187.75,610
2026-08-24 03:32:00-04:00,29197.0,29200.5,29184.0,29184.75,813
2026-08-24 03:33:00-04:00,29202.75,29203.75,29197.25,29197.75,695
2026-08-24 03:34:00-04:00,29206.25,29208.0,29200.0,29202.75,679
2026-08-24 03:35:00-04:00,29211.5,29212.25,29204.5,29207.0,770
2026-08-24 03:36:00-04:00,29211.5,29212.5,29209.5,29211.0,362
2026-08-24 03:37:00-04:00,29204.75,29212.25,29203.5,29212.0,578
2026-08-24 03:38:00-04:00,29196.5,29206.5,29196.5,29205.0,841
2026-08-24 03:39:00-04:00,29190.75,29197.5,29190.5,29197.25,689
2026-08-24 03:40:00-04:00,29182.25,29191.25,29178.25,29191.0,973
2026-08-24 03:41:00-04:00,29174.25,29183.0,29165.75,29182.5,1256
2026-08-24 03:42:00-04:00,29172.0,29180.75,29171.5,29174.25,745
2026-08-24 03:43:00-04:00,29169.75,29175.25,29165.0,29173.25,608
2026-08-24 03:44:00-04:00,29162.0,29172.0,29161.25,29169.75,808
2026-08-24 03:45:00-04:00,29171.75,29175.0,29161.75,29163.5,701
2026-08-24 03:46:00-04:00,29169.5,29175.5,29168.0,29173.0,476
2026-08-24 03:47:00-04:00,29169.0,29175.0,29165.5,29169.75,444
2026-08-24 03:48:00-04:00,29165.25,29171.5,29161.0,29169.25,569
2026-08-24 03:49:00-04:00,29159.0,29166.0,29156.25,29165.75,813
2026-08-24 03:50:00-04:00,29157.5,29161.5,29155.5,29158.0,541
2026-08-24 03:51:00-04:00,29158.5,29160.5,29156.0,29158.0,398
2026-08-24 03:52:00-04:00,29144.5,29158.25,29140.75,29158.25,1537
2026-08-24 03:53:00-04:00,29139.5,29146.0,29132.25,29144.0,1373
2026-08-24 03:54:00-04:00,29147.25,29152.0,29138.25,29140.5,936
2026-08-24 03:55:00-04:00,29143.5,29147.5,29138.0,29147.25,583
2026-08-24 03:56:00-04:00,29138.25,29143.5,29133.75,29143.5,568
2026-08-24 03:57:00-04:00,29145.5,29147.75,29138.5,29139.0,557
2026-08-24 03:58:00-04:00,29144.0,29153.0,29141.5,29145.25,691
2026-08-24 03:59:00-04:00,29146.5,29148.75,29142.75,29143.25,331
2026-08-24 04:00:00-04:00,29139.25,29155.75,29134.75,29146.25,2209
2026-08-24 04:01:00-04:00,29131.5,29145.75,29116.75,29139.5,2336
2026-08-24 04:02:00-04:00,29131.5,29133.0,29118.25,29131.5,1792
2026-08-24 04:03:00-04:00,29136.5,29142.0,29120.25,29131.75,1440
2026-08-24 04:04:00-04:00,29129.25,29139.0,29119.0,29136.5,1376
2026-08-24 04:05:00-04:00,29155.75,29157.0,29126.75,29129.0,1592
2026-08-24 04:06:00-04:00,29165.5,29169.25,29146.25,29155.25,2689
2026-08-24 04:07:00-04:00,29174.25,29208.25,29158.75,29165.25,3743
2026-08-24 04:08:00-04:00,29175.5,29184.0,29173.25,29173.25,903
2026-08-24 04:09:00-04:00,29163.25,29179.0,29163.0,29176.0,923
2026-08-24 04:10:00-04:00,29176.75,29178.25,29163.25,29163.5,668
2026-08-24 04:11:00-04:00,29173.5,29180.25,29171.75,29176.25,569
2026-08-24 04:12:00-04:00,29180.75,29185.75,29172.25,29173.0,670
2026-08-24 04:13:00-04:00,29178.25,29181.0,29173.25,29180.25,478
2026-08-24 04:14:00-04:00,29184.25,29188.25,29178.0,29178.75,706
2026-08-24 04:15:00-04:00,29179.5,29185.25,29175.75,29184.75,786
2026-08-24 04:16:00-04:00,29174.25,29182.25,29171.0,29179.0,777
2026-08-24 04:17:00-04:00,29173.0,29176.0,29171.25,29174.25,442
2026-08-24 04:18:00-04:00,29197.75,29199.0,29173.0,29174.25,1086
2026-08-24 04:19:00-04:00,29205.75,29209.75,29197.25,29198.0,1277
2026-08-24 04:20:00-04:00,29200.0,29209.0,29199.75,29205.75,690
2026-08-24 04:21:00-04:00,29196.5,29203.25,29188.0,29200.25,975
2026-08-24 04:22:00-04:00,29199.5,29201.0,29195.0,29196.0,475
2026-08-24 04:23:00-04:00,29187.25,29200.25,29184.25,29200.0,816
2026-08-24 04:24:00-04:00,29192.5,29193.0,29184.75,29186.5,638
2026-08-24 04:25:00-04:00,29182.5,29194.5,29181.0,29192.0,673
2026-08-24 04:26:00-04:00,29176.75,29185.0,29173.25,29183.0,716
2026-08-24 04:27:00-04:00,29191.0,29193.75,29176.5,29176.75,568
2026-08-24 04:28:00-04:00,29197.75,29199.0,29186.0,29190.75,916
2026-08-24 04:29:00-04:00,29191.0,29201.5,29190.5,29198.25,763
2026-08-24 04:30:00-04:00,29190.75,29196.75,29188.5,29190.25,399
2026-08-24 04:31:00-04:00,29190.0,29192.75,29179.75,29191.75,527
2026-08-24 04:32:00-04:00,29201.0,29203.5,29189.25,29190.0,669
2026-08-24 04:33:00-04:00,29196.75,29201.0,29189.75,29200.5,524
2026-08-24 04:34:00-04:00,29197.75,29200.0,29195.5,29196.75,304
2026-08-24 04:35:00-04:00,29197.0,29200.5,29194.0,29197.5,232
2026-08-24 04:36:00-04:00,29205.25,29206.25,29192.0,29197.25,625
2026-08-24 04:37:00-04:00,29198.25,29204.75,29195.75,29204.75,416
2026-08-24 04:38:00-04:00,29208.0,29208.5,29196.5,29198.25,404
2026-08-24 04:39:00-04:00,29223.0,29225.5,29205.5,29208.5,2116
2026-08-24 04:40:00-04:00,29215.25,29223.75,29209.0,29223.25,822
2026-08-24 04:41:00-04:00,29218.25,29221.0,29213.25,29215.75,474
2026-08-24 04:42:00-04:00,29218.75,29219.25,29212.0,29217.0,488
2026-08-24 04:43:00-04:00,29223.25,29224.5,29217.5,29218.75,617
2026-08-24 04:44:00-04:00,29224.0,29226.0,29218.75,29223.75,422
2026-08-24 04:45:00-04:00,29221.5,29224.75,29218.75,29224.0,387
2026-08-24 04:46:00-04:00,29221.0,29222.0,29216.5,29221.25,365
2026-08-24 04:47:00-04:00,29218.25,29223.75,29214.25,29221.75,602
2026-08-24 04:48:00-04:00,29218.25,29220.5,29217.0,29218.75,226
2026-08-24 04:49:00-04:00,29216.25,29220.0,29214.75,29218.5,383
2026-08-24 04:50:00-04:00,29222.0,29223.0,29215.25,29216.25,374
2026-08-24 04:51:00-04:00,29224.75,29226.75,29220.0,29222.0,593
2026-08-24 04:52:00-04:00,29237.75,29240.0,29223.5,29224.75,1141
2026-08-24 04:53:00-04:00,29232.25,29238.0,29229.5,29237.25,597
2026-08-24 04:54:00-04:00,29231.75,29232.75,29227.5,29232.5,366
2026-08-24 04:55:00-04:00,29229.5,29233.5,29229.0,29232.5,311
2026-08-24 04:56:00-04:00,29225.75,29230.5,29225.5,29229.75,342
2026-08-24 04:57:00-04:00,29226.0,29231.0,29224.25,29225.5,365
2026-08-24 04:58:00-04:00,29224.5,29228.0,29223.25,29226.75,188
2026-08-24 04:59:00-04:00,29214.25,29229.0,29213.5,29224.0,649
2026-08-24 05:00:00-04:00,29206.75,29216.75,29201.0,29215.0,1358
2026-08-24 05:01:00-04:00,29213.75,29216.5,29206.75,29207.5,583
2026-08-24 05:02:00-04:00,29211.0,29223.0,29209.5,29213.25,735
2026-08-24 05:03:00-04:00,29233.25,29238.0,29209.25,29210.0,1227
2026-08-24 05:04:00-04:00,29241.75,29245.75,29233.25,29233.5,1203
2026-08-24 05:05:00-04:00,29232.75,29243.5,29229.0,29242.0,773
2026-08-24 05:06:00-04:00,29239.5,29241.25,29230.75,29231.75,682
2026-08-24 05:07:00-04:00,29240.25,29247.75,29237.5,29239.25,759
2026-08-24 05:08:00-04:00,29240.5,29243.25,29237.5,29241.25,267
2026-08-24 05:09:00-04:00,29242.25,29245.0,29240.75,29241.0,203
2026-08-24 05:10:00-04:00,29243.25,29248.0,29241.25,29242.5,448
2026-08-24 05:11:00-04:00,29235.75,29244.0,29235.25,29243.25,431
2026-08-24 05:12:00-04:00,29237.5,29244.0,29234.25,29236.0,335
2026-08-24 05:13:00-04:00,29233.75,29239.0,29232.5,29237.25,279
2026-08-24 05:14:00-04:00,29234.0,29236.0,29232.25,29233.5,233
2026-08-24 05:15:00-04:00,29233.0,29235.25,29231.0,29233.75,307
2026-08-24 05:16:00-04:00,29231.25,29235.75,29230.0,29233.75,309
2026-08-24 05:17:00-04:00,29232.25,29233.75,29229.5,29230.75,426
2026-08-24 05:18:00-04:00,29227.5,29234.0,29226.0,29231.5,444
2026-08-24 05:19:00-04:00,29220.5,29229.5,29218.25,29226.75,648
2026-08-24 05:20:00-04:00,29221.5,29224.0,29220.0,29220.75,347
2026-08-24 05:21:00-04:00,29222.25,29224.75,29217.25,29222.0,428
2026-08-24 05:22:00-04:00,29219.25,29223.0,29217.5,29223.0,247
2026-08-24 05:23:00-04:00,29215.25,29219.5,29212.0,29219.5,451
2026-08-24 05:24:00-04:00,29216.5,29221.25,29214.25,29215.25,469
2026-08-24 05:25:00-04:00,29213.25,29217.5,29208.75,29216.5,566
2026-08-24 05:26:00-04:00,29213.0,29214.0,29207.25,29213.5,329
2026-08-24 05:27:00-04:00,29212.25,29215.75,29211.75,29213.25,190
2026-08-24 05:28:00-04:00,29210.5,29212.5,29208.25,29212.5,226
2026-08-24 05:29:00-04:00,29209.75,29213.0,29208.5,29209.0,227
2026-08-24 05:30:00-04:00,29221.0,29223.0,29209.5,29209.75,755
2026-08-24 05:31:00-04:00,29217.5,29221.5,29217.0,29221.25,266
2026-08-24 05:32:00-04:00,29222.5,29226.0,29214.5,29217.75,564
2026-08-24 05:33:00-04:00,29224.25,29226.25,29215.0,29222.5,550
2026-08-24 05:34:00-04:00,29224.5,29224.75,29217.75,29224.5,207
2026-08-24 05:35:00-04:00,29231.5,29233.0,29221.0,29225.25,716
2026-08-24 05:36:00-04:00,29237.5,29239.0,29229.75,29230.5,592
2026-08-24 05:37:00-04:00,29240.25,29240.5,29235.5,29237.75,390
2026-08-24 05:38:00-04:00,29239.25,29242.25,29235.5,29239.75,522
2026-08-24 05:39:00-04:00,29238.75,29239.25,29232.25,29239.25,516
2026-08-24 05:40:00-04:00,29224.5,29238.75,29223.5,29238.5,686
2026-08-24 05:41:00-04:00,29233.75,29238.5,29225.0,29225.0,372
2026-08-24 05:42:00-04:00,29231.0,29235.0,29230.75,29232.5,261
2026-08-24 05:43:00-04:00,29233.25,29234.25,29230.0,29231.25,182
2026-08-24 05:44:00-04:00,29235.5,29237.0,29231.25,29233.0,286
2026-08-24 05:45:00-04:00,29233.0,29241.0,29232.75,29236.0,439
2026-08-24 05:46:00-04:00,29240.0,29241.75,29231.5,29232.75,282
2026-08-24 05:47:00-04:00,29246.0,29246.0,29235.75,29240.0,338
2026-08-24 05:48:00-04:00,29244.25,29249.75,29237.25,29246.0,976
2026-08-24 05:49:00-04:00,29244.5,29246.0,29240.5,29244.0,266
2026-08-24 05:50:00-04:00,29242.0,29245.5,29238.5,29244.25,308
2026-08-24 05:51:00-04:00,29233.75,29243.25,29230.0,29242.25,481
2026-08-24 05:52:00-04:00,29233.5,29238.0,29233.25,29234.25,194
2026-08-24 05:53:00-04:00,29233.75,29235.0,29228.5,29234.25,274
